id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,governismo,governismo_ma,peso_politico,assinadas,autorias_ponderadas,positivas,negativas,neutras
1023,21023,senado,Maria do Carmo Alves,F,DEM,SE,3.7298376171989354,3.0865091095721358,0.0347646,4,0.1407236729817375,3,0,1
107283,1107283,camara,Gleisi Hoffmann,F,PT,PR,-5.604659487888503,-9.453496286365368,0.116336,5,0.44681117094910194,5,0,0
108338,1108338,camara,Jaqueline Cassol,F,PP,RO,4.367303589584546,6.803791049807032,0.103322,1,1,0,1,0
109429,1109429,camara,Benes Leocádio,M,REPUBLICANOS,RN,4.2193583196236695,4.3929255125791435,0.135582,1,1,0,1,0
112437,1112437,camara,João Marcelo Souza,M,MDB,MA,4.716852646170837,5.601720302894027,0.0834535,0,0,NA,NA,NA
115746,1115746,camara,Gelson Azevedo,M,PL,RJ,5.788999670518869,4.266989723545224,0,0,0,NA,NA,NA
116379,1116379,camara,Darci De Matos,M,PSD,SC,4.823484746193607,0.7453848968832393,0.116512,0,0,NA,NA,NA
1173,21173,senado,Wellington Fagundes,M,PL,MT,1.8223141437247143,0.43452817815427913,0.365028,5,2.1013056835637483,4,1,0
1186,21186,senado,Luis Carlos Heinze,M,PP,RS,7.418527338508717,8.212719413700512,0.476287,6,6,0,6,0
121948,1121948,camara,Adriano Do Baldy,M,PP,GO,7.600996818687207,8.82684454275649,0.0675507,0,0,NA,NA,NA
122158,1122158,camara,Pedro Paulo,M,DEM,RJ,3.1143915718024946,0.017545468796182462,0.142264,0,0,NA,NA,NA
122466,1122466,camara,Ronaldo Martins,M,REPUBLICANOS,CE,5.754947276400404,3.7466094677953325,0.139058,0,0,NA,NA,NA
122974,1122974,camara,Pedro Lucas Fernandes,M,PTB,MA,4.48080929958051,8.498158065632992,0.39347,3,3,3,0,0
1249,21249,senado,Kátia Abreu,F,PP,TO,2.7180466894403494,0.06924174438260167,0.0347646,1,1,0,1,0
128760,1128760,camara,Paulo Marinho Jr,M,PL,MA,4.48497792960125,5.480451573387956,NA,0,0,NA,NA,NA
129618,1129618,camara,Gorete Pereira,F,PL,CE,2.2043137960851826,1.329315473168391,NA,0,0,NA,NA,NA
132504,1132504,camara,Enio Verri,M,PT,PR,-7.014677384494272,-7.17008310801166,0.105363,10,0.7462072025712999,9,0,1
133439,1133439,camara,André Figueiredo,M,PDT,CE,-1.6197915932863456,-2.459714725467551,0.428693,2,2,1,1,0
133810,1133810,camara,Marcelo Moraes,M,PTB,RS,3.2117373480639806,0.08372993885431157,0.138923,0,0,NA,NA,NA
133968,1133968,camara,Paulo Ramos,M,PDT,RJ,-1.735511275372584,-3.6104814386665005,0.148905,4,4,4,0,0
134812,1134812,camara,Edmilson Rodrigues,M,PSOL,PA,-7.055106803499095,-7.248743557970302,0.182547,10,1.8705938697318008,9,1,0
135054,1135054,camara,Cristiano Vale,M,PL,PA,5.1862812986647135,6.872912559769105,0.0716541,0,0,NA,NA,NA
136811,1136811,camara,Afonso Hamm,M,PP,RS,4.45616723626874,5.435949598866436,0.139661,1,1,0,1,0
137070,1137070,camara,Vicentinho Júnior,M,PL,TO,6.195854905132656,4.965167918299237,0.0571,2,2,2,0,0
139285,1139285,camara,Lídice Da Mata,F,PSB,BA,-2.90869609738437,-4.759377575944096,0.445341,4,1.1859649122807017,4,0,0
141335,1141335,camara,Beto Faro,M,PT,PA,-5.2335148689005955,-9.144658931482422,0.111351,7,0.31813470036086666,5,0,2
141372,1141372,camara,Aelton Freitas,M,PL,MG,NA,NA,NA,0,0,NA,NA,NA
141391,1141391,camara,Arnaldo Jardim,M,CIDADANIA,SP,2.2299558540904094,1.3125415860930207,0.229201,1,0.5,0,0,1
141398,1141398,camara,Carlos Zarattini,M,PT,SP,-4.919172540000528,-8.55555595250689,0.128135,1,0.019230769230769232,1,0,0
141401,1141401,camara,Carlos Bezerra,M,MDB,MT,3.029949436601715,1.095699133019501,0.137942,0,0,NA,NA,NA
141405,1141405,camara,Celso Maldaner,M,MDB,SC,4.35708093554069,5.465189878913851,0.123578,0,0,NA,NA,NA
141408,1141408,camara,Cleber Verde,M,REPUBLICANOS,MA,4.872176009627863,4.666991875448325,NA,1,1,0,0,1
141411,1141411,camara,Dagoberto Nogueira,M,PDT,MS,-1.1861907694989853,-1.6155008706563478,0.16722,0,0,NA,NA,NA
141417,1141417,camara,Edio Lopes,M,PL,RR,5.518217133905981,4.936646340642453,0.171276,0,0,NA,NA,NA
141421,1141421,camara,Eduardo Da Fonte,M,PP,PE,4.042481752092728,4.797048957362406,0.119127,0,0,NA,NA,NA
141422,1141422,camara,Efraim Filho,M,DEM,PB,4.440281678560357,5.272149257536661,0.121449,1,1,1,0,0
141427,1141427,camara,Fábio Ramalho,M,MDB,MG,3.5283330042265693,8.477273571483142,0.129625,0,0,NA,NA,NA
141428,1141428,camara,Fábio Faria,M,PSD,RN,5.045430215535674,3.275360245445869,0.116424,0,0,NA,NA,NA
141431,1141431,camara,Fernando Coelho Filho,M,DEM,PE,4.201223752175407,3.700243171658764,0.121045,0,0,NA,NA,NA
141434,1141434,camara,Flaviano Melo,M,MDB,AC,4.179939068182554,4.998078854606652,0.148806,0,0,NA,NA,NA
141439,1141439,camara,Chico D'angelo,M,PDT,RJ,-2.1590414188609772,-3.5367236952214895,0.165331,0,0,NA,NA,NA
141440,1141440,camara,Chico Lopes,M,PCdoB,CE,NA,NA,NA,0,0,NA,NA,NA
141450,1141450,camara,Hugo Leal,M,PSD,RJ,3.77194620917658,0.062158914334329296,0.135779,1,1,1,0,0
141458,1141458,camara,João Carlos Bacelar,M,PL,BA,6.589671342506961,1.5503588469343565,0.119348,0,0,NA,NA,NA
141459,1141459,camara,João Maia,M,PL,RN,6.174953565916667,5.971280809041152,0.381378,0,0,NA,NA,NA
141464,1141464,camara,José Airton Félix Cirilo,M,PT,CE,-5.421974452941349,-7.291784195343633,0.152429,1,0.019230769230769232,1,0,0
141470,1141470,camara,José Guimarães,M,PT,CE,-4.760657341689731,-8.341688387620389,0.123442,19,10.702900914538846,17,0,2
141488,1141488,camara,Paulo Teixeira,M,PT,SP,-5.951972849716273,-7.527200882229313,0.145517,13,1.673940988393321,11,0,2
141508,1141508,camara,Mauro Nazif,M,PSB,RO,-1.5645884582520662,-2.1064627177395856,0.125984,5,4.05,2,3,0
141513,1141513,camara,Bilac Pinto,M,DEM,MG,3.8866876943069855,1.2414409071638595,NA,0,0,NA,NA,NA
141515,1141515,camara,Otavio Leite,M,PSDB,RJ,NA,NA,NA,0,0,NA,NA,NA
141516,1141516,camara,Paulo Abi-Ackel,M,PSDB,MG,3.304718506763402,8.179212048072316,0.0972334,0,0,NA,NA,NA
141518,1141518,camara,Paulo Pereira Da Silva,M,SOLIDARIEDADE,SP,2.115177454189432,1.2193164533147538,0.166954,0,0,NA,NA,NA
141523,1141523,camara,Raul Henry,M,MDB,PE,3.461549106802204,-0.27708448608441394,0.0943247,1,1,1,0,0
141531,1141531,camara,Rodrigo De Castro,M,PSDB,MG,2.9414405159945893,-1.7424105058777197,0.120658,0,0,NA,NA,NA
141552,1141552,camara,Valtenir Pereira,M,MDB,MT,5.3086129167878955,4.4557155558473625,NA,0,0,NA,NA,NA
141553,1141553,camara,Vanderlei Macris,M,PSDB,SP,2.9247183618318715,-0.4505690529887083,0.162682,0,0,NA,NA,NA
141555,1141555,camara,Vinicius Carvalho,M,REPUBLICANOS,SP,4.093586680917822,4.944796761496127,0.0347646,0,0,NA,NA,NA
143084,1143084,camara,Tiago Dimas,M,SOLIDARIEDADE,TO,2.8804229705853164,2.06682076438595,0.105788,0,0,NA,NA,NA
143632,1143632,camara,Domingos Neto,M,PSD,CE,4.898160045792464,0.6286821767265831,0.0932629,0,0,NA,NA,NA
146307,1146307,camara,Neri Geller,M,PP,MT,7.457145353379687,8.449544580089668,0.185136,0,0,NA,NA,NA
146788,1146788,camara,Marcelo Aro,M,PP,MG,6.402424137075172,4.248332805835123,0.0347646,0,0,NA,NA,NA
150418,1150418,camara,Márcio Marinho,M,REPUBLICANOS,BA,4.441662369199879,3.699095686205915,0.0695292,0,0,NA,NA,NA
151,2151,senado,Luiz Pastore,M,MDB,ES,10,1.0423076112104859,0.139058,2,1.0333333333333334,2,0,0
151208,1151208,camara,Laercio Oliveira,M,PP,SE,5.618755968209683,6.344405690189859,0.118346,0,0,NA,NA,NA
152605,1152605,camara,Glauber Braga,M,PSOL,RJ,-10,-10,0.18716,8,0.8361111111111111,7,1,0
152610,1152610,camara,Roberto Alves,M,REPUBLICANOS,SP,4.482160471526438,5.552113393842372,0.0695292,0,0,NA,NA,NA
154178,1154178,camara,Milton Vieira,M,REPUBLICANOS,SP,4.653265877356214,3.5911282319359117,0.0869115,0,0,NA,NA,NA
156190,1156190,camara,Marcel Van Hattem,M,NOVO,RS,6.225237877416902,6.63913710475266,0.370616,1,0.14285714285714285,1,0,0
157130,1157130,camara,Túlio Gadêlha,M,PDT,PE,-2.7077926454125345,-3.9013573182405725,0.0682329,7,0.5089429174848733,7,0,0
159237,1159237,camara,Assis Carvalho,M,PT,PI,-6.983218943001574,-7.580842327976823,0.0961511,1,0.019230769230769232,1,0,0
159238,1159238,camara,Marcus Pestana,M,PSDB,MG,NA,NA,NA,0,0,NA,NA,NA
160508,1160508,camara,Afonso Florence,M,PT,BA,-6.854015545309499,-6.4148096682061055,0.0855445,5,0.5144211725094078,4,0,1
160510,1160510,camara,Luis Tibé,M,AVANTE,MG,4.616886869160783,5.597552698112727,0.580646,0,0,NA,NA,NA
160511,1160511,camara,Alessandro Molon,M,PSB,RJ,-3.0153705474707024,-7.358340047947766,0.444478,15,11.285964912280702,15,0,0
160512,1160512,camara,Aureo Ribeiro,M,SOLIDARIEDADE,RJ,2.9607770080724336,3.868221898772937,0.190028,1,1,1,0,0
160517,1160517,camara,Paulo Foletto,M,PSB,ES,NA,NA,NA,0,0,NA,NA,NA
160518,1160518,camara,Weliton Prado,M,PROS,MG,-0.29176363544765316,-3.317668824913693,0.221228,2,1,2,0,0
160527,1160527,camara,Aguinaldo Ribeiro,M,PP,PB,5.518472207972938,5.542530534454318,0.396627,0,0,NA,NA,NA
160528,1160528,camara,Danilo Cabral,M,PSB,PE,-2.047362016695641,-4.980876054232571,0.126774,4,0.23711433756805808,4,0,0
160531,1160531,camara,Jhonatan De Jesus,M,REPUBLICANOS,RR,4.917985263157572,4.8106681470580845,0.312882,1,0.2,0,1,0
160532,1160532,camara,Eli Corrêa Filho,M,DEM,SP,3.9274148646707054,4.916942503894916,NA,0,0,NA,NA,NA
160534,1160534,camara,Lauriete,F,PSC,ES,4.558622680914768,1.7992519920375099,0.081077,0,0,NA,NA,NA
160535,1160535,camara,Marcon,M,PT,RS,-4.936523157639074,-8.348767433528966,0.136621,13,1.854581586807753,11,0,2
160538,1160538,camara,Bohn Gass,M,PT,RS,-7.4215296650000715,-8.133571856697998,0.136621,3,1.0419580419580419,3,0,0
160541,1160541,camara,Arthur Lira,M,PP,AL,5.809136496230341,8.344254345385192,0.41205,0,0,NA,NA,NA
160545,1160545,camara,Alexandre Leite,M,DEM,SP,3.984909887977178,1.8769834667629581,0.111361,1,1,0,1,0
160552,1160552,camara,Danrlei De Deus Hinterholz,M,PSD,RS,2.812079317009781,-0.42597072450678475,0.184002,0,0,NA,NA,NA
160553,1160553,camara,Antonio Brito,M,PSD,BA,3.2878403932072544,3.7342230506730782,0.371556,0,0,NA,NA,NA
160556,1160556,camara,Padre João,M,PT,MG,-7.53477432424644,-7.980371683740026,0.206952,18,3.0747586319847984,15,0,3
160558,1160558,camara,Paulo Freire Costa,M,PL,SP,4.944949525205315,3.482655275007456,0.113958,0,0,NA,NA,NA
160559,1160559,camara,Alceu Moreira,M,MDB,RS,4.390474277201349,3.9770647376141266,0.143271,4,4,3,1,0
160569,1160569,camara,Waldenor Pereira,M,PT,BA,-7.086404658928979,-8.403899378238753,0.120309,2,0.04195804195804196,2,0,0
160570,1160570,camara,Jerônimo Goergen,M,PP,RS,4.483496219282772,7.576276828973306,0.125756,4,4,2,2,0
160575,1160575,camara,Erika Kokay,F,PT,DF,-6.453196971072883,-8.186060722380688,0.204777,10,2.7104605962364583,8,0,2
160587,1160587,camara,Fábio Trad,M,PSD,MS,2.5902597184141474,0.9020517386744764,0.0857601,3,3,1,0,2
160588,1160588,camara,Diego Andrade,M,PSD,MG,5.013149061669349,4.182213841463433,0.105346,1,1,0,0,1
160589,1160589,camara,Bruna Furlan,F,PSDB,SP,1.9853974811745303,-1.4455747005866506,0.124108,0,0,NA,NA,NA
160591,1160591,camara,Vinicius Gurgel,M,PL,AP,7.328027451280509,4.446359184434414,NA,0,0,NA,NA,NA
160592,1160592,camara,Zeca Dirceu,M,PT,PR,-6.937883103392825,-7.367568030559216,0.122726,1,0.019230769230769232,1,0,0
160598,1160598,camara,Flávia Morais,F,PDT,GO,-0.887575124354381,-1.3754782626480448,0.254536,0,0,NA,NA,NA
160599,1160599,camara,Dimas Fabiano,M,PP,MG,6.386012212897889,7.741574436673716,0.161991,0,0,NA,NA,NA
160600,1160600,camara,Arthur Oliveira Maia,M,DEM,BA,3.6317554170584376,1.7131197038840043,0.155817,0,0,NA,NA,NA
160601,1160601,camara,Pr. Marco Feliciano,M,REPUBLICANOS,SP,5.21357737718278,0.6917304490558465,0.459197,0,0,NA,NA,NA
160604,1160604,camara,Pedro Uczai,M,PT,SC,-6.429172366444439,-7.911813714678381,0.120736,10,2.3514680336942,8,0,2
160610,1160610,camara,Valmir Assunção,M,PT,BA,-6.818220461288379,-8.218783268005833,0.102927,14,1.9045815868077531,11,0,3
160619,1160619,camara,José Nunes,M,PSD,BA,3.528234008205345,5.487487542303546,0.150513,0,0,NA,NA,NA
160621,1160621,camara,Sandro Alex,M,PSD,PR,NA,NA,NA,0,0,NA,NA,NA
160632,1160632,camara,Zé Silva,M,SOLIDARIEDADE,MG,3.5869005193279264,4.118648116868409,0.146128,9,3.549145299145299,7,1,1
160635,1160635,camara,Ruy Carneiro,M,PSDB,PB,2.1241115387396263,-0.6426533611499554,0.121596,1,1,1,0,0
160639,1160639,camara,Professora Dorinha Seabra Rezende,F,DEM,TO,2.7232805339034307,4.997904464416452,0.125105,0,0,NA,NA,NA
160640,1160640,camara,Eros Biondini,M,PROS,MG,5.565859472799824,3.29230211942148,0.160726,1,1,1,0,0
160641,1160641,camara,Professora Marcivania,F,PCdoB,AP,-2.9179978222681147,-9.573364698880246,0.415165,1,0.125,1,0,0
160642,1160642,camara,Pastor Eurico,M,PATRIOTA,PE,6.052345779743057,4.33309775550628,0.132335,1,1,1,0,0
160645,1160645,camara,Luiz Carlos,M,PSDB,AP,3.6073440192281847,10,0.0785099,1,0.3333333333333333,0,0,1
160651,1160651,camara,Rogério Peninha Mendonça,M,MDB,SC,4.794399566366547,3.112357424364898,0.14096,1,1,0,1,0
160653,1160653,camara,Roberto De Lucena,M,PODE,SP,3.367788824409697,-1.1584705643700524,0.162369,3,3,2,0,1
160655,1160655,camara,Ricardo Izar,M,PP,SP,2.688062555262661,-1.8385838319310785,0.110637,7,3.8333333333333335,7,0,0
160665,1160665,camara,Augusto Coutinho,M,SOLIDARIEDADE,PE,3.7213582217810632,4.227572384602931,0.461692,0,0,NA,NA,NA
160666,1160666,camara,Félix Mendonça Júnior,M,PDT,BA,-0.45610337677755197,-0.36510758011460176,0.422337,0,0,NA,NA,NA
160667,1160667,camara,Guilherme Mussi,M,PP,SP,5.8128791140568055,4.812858407543569,0.1068,0,0,NA,NA,NA
160669,1160669,camara,Genecias Noronha,M,SOLIDARIEDADE,CE,3.6434132852304515,3.070164275086613,0.149517,0,0,NA,NA,NA
160672,1160672,camara,Jean Wyllys,M,PSOL,RJ,NA,NA,NA,0,0,NA,NA,NA
160673,1160673,camara,Giovani Cherini,M,PL,RS,5.753344755192128,4.4135178356181335,0.155906,1,1,0,0,1
160674,1160674,camara,Hugo Motta,M,REPUBLICANOS,PB,3.198238548518882,5.359564999201973,0.0347646,0,0,NA,NA,NA
160758,1160758,camara,Domingos Sávio,M,PSDB,MG,3.5402399283216006,5.49293746947529,0.129767,2,2,1,0,1
160976,1160976,camara,Tiririca,M,PL,SP,0.47218365622754455,-0.10117735754237067,0.094827,1,1,1,0,0
161550,1161550,camara,Emidinho Madeira,M,PSB,MG,1.9478425475175989,-0.16052522935463642,0.0779817,0,0,NA,NA,NA
162332,1162332,camara,Luiz Nishimori,M,PL,PR,5.692244129418331,8.060508318379064,0.150603,2,2,0,1,1
164359,1164359,camara,Delegado Waldir,M,PSL,GO,3.45728803892575,-0.5315860929198788,0.441378,1,1,1,0,0
164360,1164360,camara,Carmen Zanotto,F,CIDADANIA,SC,1.9309031523639053,0.7621424803901604,0.188532,1,1,1,0,0
166402,1166402,camara,Magda Mofatto,F,PL,GO,4.526464505518199,2.0109977740792147,0.168572,1,1,0,0,1
168175,1168175,camara,Simplício Araújo,M,SOLIDARIEDADE,MA,5.762645495860532,NA,NA,1,1,0,0,1
171617,1171617,camara,Paulão,M,PT,AL,-7.325272192125702,-9.110398005296345,0.126114,5,0.20560746724539827,4,0,1
171619,1171619,camara,Margarida Salomão,F,PT,MG,-4.249814400533149,-7.644298914671927,0.0906185,5,1.1264408005787316,4,0,1
171623,1171623,camara,Fabio Reis,M,MDB,SE,3.401167084477466,1.209657047594261,0.12418,0,0,NA,NA,NA
177282,1177282,camara,Subtenente Gonzaga,M,PDT,MG,-1.250132762823256,-2.386735850764542,0.125059,0,0,NA,NA,NA
178825,1178825,camara,Leo De Brito,M,PT,AC,-9.033275043690324,-5.915411309593249,NA,0,0,NA,NA,NA
178829,1178829,camara,Capitão Augusto,M,PL,SP,4.770914638172544,5.371942935335909,0.376107,0,0,NA,NA,NA
178830,1178830,camara,Dr. Sinval Malheiros,M,PODE,SP,2.714786200079116,-1.290214691125012,NA,0,0,NA,NA,NA
178831,1178831,camara,André Abdon,M,PP,AP,8.201701649577053,5.861070914021436,0.070946,0,0,NA,NA,NA
178832,1178832,camara,Leandre,F,PV,PR,1.2311911448674895,-2.7719633575816918,0.434067,5,3.75,4,0,1
178833,1178833,camara,Alexandre Serfiotis,M,PSD,RJ,1.4006848953866786,-1.3671603975693678,0.188741,0,0,NA,NA,NA
178835,1178835,camara,Afonso Motta,M,PDT,RS,-0.7098676929229129,-0.5402101621874866,0.119472,1,1,1,0,0
178836,1178836,camara,Alan Rick,M,DEM,AC,3.5888998243279815,4.491276832019178,0.0656601,0,0,NA,NA,NA
178839,1178839,camara,Jéssica Sales,F,MDB,AC,3.3533318743488003,1.7198804834952632,0.0670989,2,2,1,0,1
178842,1178842,camara,Jhc,M,PSB,AL,0.3729664740306404,-2.355257728018988,0.0747108,1,0.1,1,0,0
178843,1178843,camara,Marx Beltrão,M,PSD,AL,4.2052176959463985,1.3686054397052274,0.131849,0,0,NA,NA,NA
178844,1178844,camara,Pedro Vilela,M,PSDB,AL,NA,NA,NA,0,0,NA,NA,NA
178853,1178853,camara,Caetano,M,PT,BA,NA,NA,NA,0,0,NA,NA,NA
178854,1178854,camara,Elmar Nascimento,M,DEM,BA,3.8851856337413615,6.182465021093591,0.439567,0,0,NA,NA,NA
178857,1178857,camara,Jorge Solla,M,PT,BA,-6.229219120361085,-7.711517948550505,0.0650662,6,0.32759022586608794,4,0,2
178858,1178858,camara,Mário Negromonte Jr.,M,PP,BA,3.3144161867447792,4.222697236839725,0.0975581,1,1,1,0,0
178860,1178860,camara,Paulo Azi,M,DEM,BA,4.258753350244053,1.005364385794616,0.134668,0,0,NA,NA,NA
178861,1178861,camara,Ronaldo Carletto,M,PP,BA,7.277201364851422,5.589382681898522,0.123457,0,0,NA,NA,NA
178863,1178863,camara,Uldurico Junior,M,PROS,BA,2.577254353539896,1.344444165245518,0.0173823,1,1,1,0,0
178866,1178866,camara,Luizianne Lins,F,PT,CE,-6.240018523591004,-3.619189708556653,0.13765,4,1.0764408005787316,4,0,0
178871,1178871,camara,Evair Vieira De Melo,M,PP,ES,5.818829761993188,3.1557664022224614,0.0598517,0,0,NA,NA,NA
178873,1178873,camara,Helder Salomão,M,PT,ES,-6.84870596131532,-7.8348361543111595,0.392528,9,4.22458894872688,9,0,0
178874,1178874,camara,Sergio Vidigal,M,PDT,ES,-1.514690464626824,-3.4164074015434096,0.160017,1,1,1,0,0
178876,1178876,camara,Célio Silveira,M,PSDB,GO,3.3138297603682503,4.643133198091849,0.142073,0,0,NA,NA,NA
178879,1178879,camara,Lucas Vergilio,M,SOLIDARIEDADE,GO,3.986417967047851,7.227311989351563,0.0957208,0,0,NA,NA,NA
178881,1178881,camara,Aluisio Mendes,M,PSC,MA,5.299096247497243,0.1657414939293762,0.0173823,0,0,NA,NA,NA
178882,1178882,camara,André Fufuca,M,PP,MA,5.422972696538844,3.9369997964962415,0.457023,0,0,NA,NA,NA
178884,1178884,camara,Hildo Rocha,M,MDB,MA,3.6176235020976026,4.962691440742653,0.0695476,1,1,1,0,0
178886,1178886,camara,Juscelino Filho,M,DEM,MA,3.789534840904656,1.8259556576668672,0.0718183,0,0,NA,NA,NA
178887,1178887,camara,Rubens Pereira Júnior,M,PCdoB,MA,-3.579665698895634,-6.302495867843601,NA,1,1,1,0,0
178889,1178889,camara,Zé Carlos,M,PT,MA,-5.408557865966127,-8.35603871471605,0.0803544,3,0.09075056488849592,3,0,0
178895,1178895,camara,Misael Varella,M,PSD,MG,4.093403945322349,-0.5218844426742137,0.101637,0,0,NA,NA,NA
178896,1178896,camara,Newton Cardoso Jr,M,MDB,MG,3.891909081817724,4.654578956645917,0.355595,0,0,NA,NA,NA
178901,1178901,camara,Tereza Cristina,F,DEM,MS,8.128740800787334,NA,NA,1,1,1,0,0
178908,1178908,camara,Delegado Éder Mauro,M,PSD,PA,6.120826951787667,3.166729803679903,0.0690726,2,2,0,2,0
178909,1178909,camara,Hélio Leite,M,DEM,PA,3.891732482229475,2.208078659341659,0.14671,0,0,NA,NA,NA
178910,1178910,camara,Joaquim Passarinho,M,PSD,PA,5.034847255778413,-0.15364627575479517,0.0734838,1,0.1111111111111111,1,0,0
178912,1178912,camara,Pedro Cunha Lima,M,PSDB,PB,2.7971776118312786,-0.12809165053960925,0.349905,2,0.1213235294117647,2,0,0
178916,1178916,camara,Daniel Coelho,M,CIDADANIA,PE,2.150360139817934,-2.5460198050781138,0.474833,0,0,NA,NA,NA
178920,1178920,camara,Ricardo Teobaldo,M,PODE,PE,3.1903431785195338,0.13759574347427694,0.198718,0,0,NA,NA,NA
178921,1178921,camara,Sebastião Oliveira,M,AVANTE,PE,5.657996860754507,8.169539420711569,0.125755,0,0,NA,NA,NA
178922,1178922,camara,Tadeu Alencar,M,PSB,PE,-2.1144545226617497,-7.62290198254899,0.370073,5,1.2204476709013914,5,0,0
178924,1178924,camara,Capitão Fábio Abreu,M,PL,PI,4.010059683954417,2.7615720468858918,NA,0,0,NA,NA,NA
178925,1178925,camara,Rejane Dias,F,PT,PI,-3.932548770409303,-7.571427526030313,0.0811363,1,0.019230769230769232,1,0,0
178927,1178927,camara,Aliel Machado,M,PSB,PR,-1.846949833893122,-3.665227598078964,0.114071,3,0.20263157894736844,3,0,0
178928,1178928,camara,Christiane De Souza Yared,F,PL,PR,4.9049530054445984,4.728176063221651,0.095073,0,0,NA,NA,NA
178929,1178929,camara,Diego Garcia,M,PODE,PR,4.343199457898288,5.0189497588628385,0.114792,0,0,NA,NA,NA
178930,1178930,camara,Roman,M,PATRIOTA,PR,4.632547347211007,6.1020335707586035,0.0893046,0,0,NA,NA,NA
178931,1178931,camara,Luciano Ducci,M,PSB,PR,-0.1285346691002882,-1.4881243868781837,0.121103,1,1,1,0,0
178933,1178933,camara,Sergio Souza,M,MDB,PR,4.409211703664118,4.887824045938194,0.356023,0,0,NA,NA,NA
178934,1178934,camara,Toninho Wandscheer,M,PROS,PR,4.606969462313913,7.609600308017242,0.387487,1,1,0,0,1
178937,1178937,camara,Altineu Côrtes,M,PL,RJ,3.9997476698273715,0.6293586306393717,NA,0,0,NA,NA,NA
